,CC_As,Nombres_As,Apellidos_As,Correo_As,Genero_As,Telefono_As,Fecha_Naci_As,Edad_As,Estado_As,Estado_Gratui_As,Estado_Civil_As,Id_Us
2810,418035905,Rufina Tania,Ruano Parra,rufina.ruano@hotmail.com,F,0937665184,2000-09-27,22,Activo,Gratuidad,Viudo/a,7123bb16-74f4-11ed-8667-0242ac1c000c
2811,1362661551,Carmen Elodia,Tenorio Samper,carmen.tenorio@hotmail.com,F,0954198372,1998-01-17,24,Activo,Sin gratuidad,Divorciado,7123bb98-74f4-11ed-8667-0242ac1c000c
2812,1611387062,Maxi Chucho,Múgica Marqués,maxi.múgica@hotmail.com,M,0930332420,1989-10-17,33,Inactivo,Perdida gratuidad temporal,Viudo/a,7123bc24-74f4-11ed-8667-0242ac1c000c
2813,2207263586,Julio César Germán,Jordán Reguera,julio césar.jordán@hotmail.com,M,0957182318,2006-09-05,16,Inactivo,Perdida gratuidad temporal,Viudo/a,7123bca6-74f4-11ed-8667-0242ac1c000c
2814,217361461,Fabiana Juliana,Millán Borrego,fabiana.millán@hotmail.com,F,0987496348,1995-02-09,27,Inactivo,Sin gratuidad,Casado/a,7123bd28-74f4-11ed-8667-0242ac1c000c
2815,450477115,Emiliano Erasmo,Río Aparicio,emiliano.río@hotmail.com,M,0969377135,1995-08-24,27,Inactivo,Gratuidad,Union Libre,7123bdaa-74f4-11ed-8667-0242ac1c000c
2816,1703715109,Calista Clotilde,Gallo Moles,calista.gallo@hotmail.com,F,0995065923,1989-12-13,32,Activo,Perdida gratuidad temporal,Divorciado,7123be68-74f4-11ed-8667-0242ac1c000c
2817,831999502,Fernanda Vicenta,Sánchez Martín,fernanda.sánchez@hotmail.com,F,0944560848,2000-05-02,22,Inactivo,Gratuidad,Casado/a,7123beea-74f4-11ed-8667-0242ac1c000c
2818,1166688077,Blanca Elba,Amaya Córdoba,blanca.amaya@hotmail.com,F,0904454546,1987-11-15,35,Inactivo,Perdida gratuidad temporal,Soltero/a,7123bf76-74f4-11ed-8667-0242ac1c000c
2819,2399953621,Margarita Virginia,Casas Giménez,margarita.casas@hotmail.com,F,0948127082,1983-02-19,39,Activo,Perdida gratuidad temporal,Divorciado,7123bff8-74f4-11ed-8667-0242ac1c000c
2820,842121753,Chita Teresita,Español Sabater,chita.español@hotmail.com,F,0995583223,2000-01-23,22,Inactivo,Perdida gratuidad temporal,Casado/a,7123c07a-74f4-11ed-8667-0242ac1c000c
2821,829015227,Dorotea Visitación,Figuerola Calzada,dorotea.figuerola@hotmail.com,F,0919070784,1991-09-30,31,Inactivo,Perdida gratuidad temporal,Casado/a,7123c174-74f4-11ed-8667-0242ac1c000c
2822,2465164070,Feliciano Telmo,Vara Delgado,feliciano.vara@hotmail.com,M,0976306154,1982-07-16,40,Activo,Perdida gratuidad temporal,Casado/a,7123c228-74f4-11ed-8667-0242ac1c000c
2823,1766410473,Etelvina Natalia,Gámez Ribes,etelvina.gámez@hotmail.com,F,0933759681,1999-07-17,23,Activo,Perdida gratuidad temporal,Divorciado,7123c2be-74f4-11ed-8667-0242ac1c000c
2824,1514540032,Bernardita Delia,Saura Moles,bernardita.saura@hotmail.com,F,0902057005,2004-05-17,18,Inactivo,Perdida gratuidad temporal,Soltero/a,7123c34a-74f4-11ed-8667-0242ac1c000c
2825,509830674,Amelia Anabel,Molina Arce,amelia.molina@hotmail.com,F,0968340204,1998-06-02,24,Inactivo,Sin gratuidad,Casado/a,7123c3c2-74f4-11ed-8667-0242ac1c000c
2826,363086845,Tania Irma,Reyes Pareja,tania.reyes@hotmail.com,F,0922678938,1983-09-20,39,Inactivo,Gratuidad,Union Libre,7123c458-74f4-11ed-8667-0242ac1c000c
2827,2415246946,Heriberto Octavio,Ferrándiz Avilés,heriberto.ferrándiz@hotmail.com,M,0982777546,1985-09-07,37,Inactivo,Sin gratuidad,Divorciado,7123c4da-74f4-11ed-8667-0242ac1c000c
2828,591264976,Paloma Nereida,Coca Jáuregui,paloma.coca@hotmail.com,F,0984870431,1998-05-30,24,Inactivo,Sin gratuidad,Divorciado,7123c566-74f4-11ed-8667-0242ac1c000c
2829,1718167246,Lucho Sancho,Casado Campo,lucho.casado@hotmail.com,M,0993794797,1981-12-09,40,Activo,Sin gratuidad,Divorciado,7123c5de-74f4-11ed-8667-0242ac1c000c
2830,2226334430,Marciano Jaime,Iniesta Sedano,marciano.iniesta@hotmail.com,M,0977718782,1994-03-13,28,Activo,Sin gratuidad,Soltero/a,7123c660-74f4-11ed-8667-0242ac1c000c
2831,2111344869,Alex Lucas,Vilanova Gargallo,alex.vilanova@hotmail.com,M,0904881546,1994-06-04,28,Inactivo,Perdida gratuidad temporal,Viudo/a,7123c6e2-74f4-11ed-8667-0242ac1c000c
2832,1568655193,Julie Elodia,Martí Ledesma,julie.martí@hotmail.com,F,0983906714,1993-02-13,29,Inactivo,Perdida gratuidad temporal,Casado/a,7123c782-74f4-11ed-8667-0242ac1c000c
2833,675478564,Fabio Marcelino,Bueno Coronado,fabio.bueno@hotmail.com,M,0901142121,2000-02-23,22,Activo,Sin gratuidad,Soltero/a,7123c82c-74f4-11ed-8667-0242ac1c000c
2834,1760830524,Lalo Máximo,Tejada Berrocal,lalo.tejada@hotmail.com,M,0928657616,2003-08-10,19,Activo,Sin gratuidad,Casado/a,7123c8ae-74f4-11ed-8667-0242ac1c000c
2835,1010577317,Úrsula Eliana,Cortina Revilla,úrsula.cortina@hotmail.com,F,0933685416,1989-07-12,33,Inactivo,Gratuidad,Union Libre,7123c930-74f4-11ed-8667-0242ac1c000c
2836,284644958,Tito Flavio,Quiroga Briones,tito.quiroga@hotmail.com,M,0900398147,2004-12-31,17,Activo,Perdida gratuidad temporal,Divorciado,7123c9b2-74f4-11ed-8667-0242ac1c000c
2837,2423449838,Marco Olegario,Arcos Plaza,marco.arcos@hotmail.com,M,0985277718,1999-12-12,22,Inactivo,Gratuidad,Union Libre,7123ca3e-74f4-11ed-8667-0242ac1c000c
2838,778322223,Josué Jose Antonio,Ayuso Serrano,josué.ayuso@hotmail.com,M,0993705054,2005-04-01,17,Activo,Perdida gratuidad temporal,Soltero/a,7123cac0-74f4-11ed-8667-0242ac1c000c
2839,946191450,Martirio Dorotea,Barceló Méndez,martirio.barceló@hotmail.com,F,0961289726,1984-09-15,38,Inactivo,Gratuidad,Union Libre,7123cb4c-74f4-11ed-8667-0242ac1c000c
2840,664527085,Juan Manuel Faustino,Comas Gonzalo,juan manuel.comas@hotmail.com,M,0990678152,2001-03-31,21,Activo,Perdida gratuidad temporal,Divorciado,7123cbce-74f4-11ed-8667-0242ac1c000c
2841,1687814604,Evelia Serafina,Solana Ríos,evelia.solana@hotmail.com,F,0943635269,1999-07-29,23,Inactivo,Perdida gratuidad temporal,Union Libre,7123cc50-74f4-11ed-8667-0242ac1c000c
2842,396335611,Apolonia Jenny,Rico Cabello,apolonia.rico@hotmail.com,F,0955504439,2002-11-14,20,Inactivo,Perdida gratuidad temporal,Soltero/a,7123ccd2-74f4-11ed-8667-0242ac1c000c
2843,2177284725,Juan Pablo Jordán,Blanch Vallejo,juan pablo.blanch@hotmail.com,M,0933738905,2003-05-02,19,Activo,Sin gratuidad,Soltero/a,7123cd68-74f4-11ed-8667-0242ac1c000c
2844,107960959,Melania Rosa María,Uría Calatayud,melania.uría@hotmail.com,F,0965456162,2004-12-26,17,Activo,Gratuidad,Divorciado,7123cdf4-74f4-11ed-8667-0242ac1c000c
2845,1704540257,Jimena Cruz,Solé Marti,jimena.solé@hotmail.com,F,0970934452,1982-02-05,40,Inactivo,Sin gratuidad,Soltero/a,7123ce76-74f4-11ed-8667-0242ac1c000c
2846,783343775,Esmeralda Ariadna,Estévez Carbajo,esmeralda.estévez@hotmail.com,F,0988032823,2002-01-30,20,Activo,Sin gratuidad,Viudo/a,7123cef8-74f4-11ed-8667-0242ac1c000c
2847,1792175541,Federico Jose Antonio,Almansa Clemente,federico.almansa@hotmail.com,M,0925031429,2006-12-09,15,Activo,Perdida gratuidad temporal,Viudo/a,7123cf7a-74f4-11ed-8667-0242ac1c000c
2848,1827033706,Francisco Jose Gastón,Carranza Comas,francisco jose.carranza@hotmail.com,M,0984175792,2005-04-13,17,Inactivo,Gratuidad,Union Libre,7123cffc-74f4-11ed-8667-0242ac1c000c
2849,955312883,Lina Débora,Carnero Arregui,lina.carnero@hotmail.com,F,0964124325,1990-12-20,31,Inactivo,Gratuidad,Casado/a,7123d088-74f4-11ed-8667-0242ac1c000c
2850,2279975075,Pelayo Álvaro,Alcalá Marco,pelayo.alcalá@hotmail.com,M,0906791772,1984-08-15,38,Activo,Gratuidad,Viudo/a,7123d150-74f4-11ed-8667-0242ac1c000c
2851,984794120,María Ángeles Juana,Gomez Atienza,maría ángeles.gomez@hotmail.com,F,0923335329,1997-08-12,25,Activo,Sin gratuidad,Union Libre,7123d1e6-74f4-11ed-8667-0242ac1c000c
2852,322079819,Inés Ricarda,Santamaria Sierra,inés.santamaria@hotmail.com,F,0967019783,1991-04-29,31,Inactivo,Sin gratuidad,Divorciado,7123d268-74f4-11ed-8667-0242ac1c000c
2853,910932659,Teresita Bernardita,Valcárcel Guardia,teresita.valcárcel@hotmail.com,F,0932872760,1987-08-13,35,Inactivo,Gratuidad,Soltero/a,7123d2f4-74f4-11ed-8667-0242ac1c000c
2854,2157423803,Armando Tito,Fuster Moliner,armando.fuster@hotmail.com,M,0959172796,1996-06-11,26,Activo,Perdida gratuidad temporal,Soltero/a,7123d376-74f4-11ed-8667-0242ac1c000c
2855,1375184124,Manuelita Rocío,Barragán Rosell,manuelita.barragán@hotmail.com,F,0904661009,1997-06-24,25,Activo,Perdida gratuidad temporal,Soltero/a,7123d402-74f4-11ed-8667-0242ac1c000c
2856,1282687192,Sabina Manuela,Briones Arenas,sabina.briones@hotmail.com,F,0958950676,1987-05-20,35,Activo,Perdida gratuidad temporal,Divorciado,7123d48e-74f4-11ed-8667-0242ac1c000c
2857,1465707607,Fernando Nicodemo,Ramirez Trujillo,fernando.ramirez@hotmail.com,M,0984847328,1998-09-28,24,Inactivo,Sin gratuidad,Divorciado,7123d8d0-74f4-11ed-8667-0242ac1c000c
2858,731686633,Sofía Reyna,Juan Anaya,sofía.juan@hotmail.com,F,0902641397,2001-12-06,20,Inactivo,Gratuidad,Soltero/a,7123d9c0-74f4-11ed-8667-0242ac1c000c
2859,1967335432,Mercedes Perlita,Palau Chaves,mercedes.palau@hotmail.com,F,0991995019,1996-07-19,26,Activo,Sin gratuidad,Viudo/a,7123da60-74f4-11ed-8667-0242ac1c000c
2860,2163898326,José Ángel Lisandro,Mesa Noriega,josé ángel.mesa@hotmail.com,M,0931993384,1983-01-17,39,Activo,Perdida gratuidad temporal,Divorciado,7123daec-74f4-11ed-8667-0242ac1c000c
2861,2279507610,Juanita Belen,Capdevila Piña,juanita.capdevila@hotmail.com,F,0959669733,1993-05-16,29,Inactivo,Sin gratuidad,Viudo/a,7123db6e-74f4-11ed-8667-0242ac1c000c
2862,251456690,Lázaro Alex,Echevarría Calderon,lázaro.echevarría@hotmail.com,M,0914384516,2002-04-04,20,Activo,Gratuidad,Casado/a,7123dbf0-74f4-11ed-8667-0242ac1c000c
2863,2469546963,Cayetana Gema,Lago Frutos,cayetana.lago@hotmail.com,F,0958544323,1986-03-02,36,Activo,Gratuidad,Casado/a,7123dc72-74f4-11ed-8667-0242ac1c000c
2864,335905500,Ignacia Leyre,Roig Segura,ignacia.roig@hotmail.com,F,0910667612,1989-08-30,33,Inactivo,Perdida gratuidad temporal,Divorciado,7123dcf4-74f4-11ed-8667-0242ac1c000c
2865,2240987494,Anselmo Cristóbal,Vilalta Rueda,anselmo.vilalta@hotmail.com,M,0941524495,1993-04-27,29,Inactivo,Perdida gratuidad temporal,Soltero/a,7123dd76-74f4-11ed-8667-0242ac1c000c
2866,826611119,Blanca Haydée,Ariño Nuñez,blanca.ariño@hotmail.com,F,0968927096,2005-02-09,17,Activo,Gratuidad,Viudo/a,7123ddf8-74f4-11ed-8667-0242ac1c000c
2867,1141293935,Fernando Nilo,Perea Valentín,fernando.perea@hotmail.com,M,0924171001,1985-08-20,37,Activo,Gratuidad,Union Libre,7123de7a-74f4-11ed-8667-0242ac1c000c
2868,1031336500,Lupe Otilia,Mayo Bonet,lupe.mayo@hotmail.com,F,0959215284,1981-03-03,41,Activo,Sin gratuidad,Divorciado,7123df06-74f4-11ed-8667-0242ac1c000c
2869,1690634155,Salvador Agapito,Solís Goicoechea,salvador.solís@hotmail.com,M,0925189530,1986-06-06,36,Activo,Gratuidad,Soltero/a,7123df88-74f4-11ed-8667-0242ac1c000c
2870,1721190419,Abril María Carmen,Palomares Bou,abril.palomares@hotmail.com,F,0973881717,2004-04-12,18,Activo,Sin gratuidad,Union Libre,7123e014-74f4-11ed-8667-0242ac1c000c
2871,1438660023,Marita Soledad,Tudela Antúnez,marita.tudela@hotmail.com,F,0959444679,1985-07-07,37,Inactivo,Sin gratuidad,Casado/a,7123e0aa-74f4-11ed-8667-0242ac1c000c
2872,246186582,Luciano Lope,Acero Fernández,luciano.acero@hotmail.com,M,0972127564,1992-09-09,30,Activo,Gratuidad,Union Libre,7123e136-74f4-11ed-8667-0242ac1c000c
2873,673678410,Fernanda Rosenda,Mancebo Nogueira,fernanda.mancebo@hotmail.com,F,0917793504,2000-03-30,22,Activo,Sin gratuidad,Soltero/a,7123e1b8-74f4-11ed-8667-0242ac1c000c
2874,116427086,Corona Nicolasa,Baeza Olivares,corona.baeza@hotmail.com,F,0972738188,1995-07-05,27,Inactivo,Perdida gratuidad temporal,Viudo/a,7123e23a-74f4-11ed-8667-0242ac1c000c
2875,1497502380,Nacho Javier,Rueda Ripoll,nacho.rueda@hotmail.com,M,0984779805,1997-12-21,24,Inactivo,Perdida gratuidad temporal,Divorciado,7123e2c6-74f4-11ed-8667-0242ac1c000c
2876,1296913159,Ángeles Ariel,Piñeiro Carbajo,ángeles.piñeiro@hotmail.com,F,0917743301,1986-01-26,36,Activo,Sin gratuidad,Soltero/a,7123e352-74f4-11ed-8667-0242ac1c000c
2877,1876913620,Narcisa Lilia,Maza Monreal,narcisa.maza@hotmail.com,F,0956109433,1997-09-11,25,Inactivo,Gratuidad,Divorciado,7123e3de-74f4-11ed-8667-0242ac1c000c
2878,1848927923,Maximiano Patricio,Jordá Gisbert,maximiano.jordá@hotmail.com,M,0968466030,2000-08-19,22,Inactivo,Sin gratuidad,Divorciado,7123e456-74f4-11ed-8667-0242ac1c000c
2879,261779576,Chema Adán,Cabrero Flores,chema.cabrero@hotmail.com,M,0980817323,2003-03-30,19,Inactivo,Perdida gratuidad temporal,Union Libre,7123e4e2-74f4-11ed-8667-0242ac1c000c
2880,1069672419,Joaquina Teófila,Ruiz Serna,joaquina.ruiz@hotmail.com,F,0981330621,1983-07-30,39,Inactivo,Gratuidad,Viudo/a,7123e564-74f4-11ed-8667-0242ac1c000c
2881,1279177868,Teófilo Mariano,Quevedo Redondo,teófilo.quevedo@hotmail.com,M,0909881979,2006-10-30,16,Activo,Perdida gratuidad temporal,Viudo/a,7123e5e6-74f4-11ed-8667-0242ac1c000c
2882,1358560200,Manu Marianela,Pozuelo Campoy,manu.pozuelo@hotmail.com,F,0993968089,1987-04-26,35,Inactivo,Gratuidad,Soltero/a,7123e668-74f4-11ed-8667-0242ac1c000c
2883,1852999486,Maura Verónica,Galvez Rosado,maura.galvez@hotmail.com,F,0918139297,1988-02-03,34,Activo,Gratuidad,Soltero/a,7123e6f4-74f4-11ed-8667-0242ac1c000c
2884,1652317510,Florentino Marcelo,Rodrigo Lasa,florentino.rodrigo@hotmail.com,M,0971475525,2005-01-22,17,Activo,Perdida gratuidad temporal,Casado/a,7123e780-74f4-11ed-8667-0242ac1c000c
2885,1300903140,Isabela Armida,Villanueva Gomez,isabela.villanueva@hotmail.com,F,0912837018,1982-04-14,40,Activo,Sin gratuidad,Viudo/a,7123e866-74f4-11ed-8667-0242ac1c000c
2886,685881940,Jose Francisco Zacarías,Serra Prieto,jose francisco.serra@hotmail.com,M,0997348130,1980-12-18,41,Inactivo,Perdida gratuidad temporal,Viudo/a,7123e938-74f4-11ed-8667-0242ac1c000c
2887,1487474345,Felipa Mirta,Meléndez Echevarría,felipa.meléndez@hotmail.com,F,0911006080,1980-10-20,42,Inactivo,Sin gratuidad,Union Libre,7123e9e2-74f4-11ed-8667-0242ac1c000c
2888,1431163747,Ciríaco Jose Carlos,Alcolea Adadia,ciríaco.alcolea@hotmail.com,M,0950198734,1985-01-24,37,Activo,Perdida gratuidad temporal,Divorciado,7123ea6e-74f4-11ed-8667-0242ac1c000c
2889,245082708,Calixta Débora,Godoy Torrent,calixta.godoy@hotmail.com,F,0906194829,1988-02-11,34,Inactivo,Gratuidad,Soltero/a,7123eb04-74f4-11ed-8667-0242ac1c000c
2890,1856420271,Jennifer Malena,Mariño Cañas,jennifer.mariño@hotmail.com,F,0957990603,1992-12-15,29,Inactivo,Gratuidad,Viudo/a,7123eb90-74f4-11ed-8667-0242ac1c000c
2891,1484632700,Cándida Diana,Barreda Fuster,cándida.barreda@hotmail.com,F,0918839091,2001-05-23,21,Activo,Gratuidad,Union Libre,7123ec12-74f4-11ed-8667-0242ac1c000c
2892,1912808356,Primitiva Flavia,Llopis Solé,primitiva.llopis@hotmail.com,F,0979708747,1994-04-23,28,Activo,Sin gratuidad,Casado/a,7123ec94-74f4-11ed-8667-0242ac1c000c
2893,1209567142,Hernando Paco,Zamora Cárdenas,hernando.zamora@hotmail.com,M,0940975835,1998-05-05,24,Inactivo,Sin gratuidad,Soltero/a,7123ed0c-74f4-11ed-8667-0242ac1c000c
2894,2102823276,Petrona Angelina,Rebollo Francisco,petrona.rebollo@hotmail.com,F,0998548618,1981-09-26,41,Inactivo,Perdida gratuidad temporal,Divorciado,7123ed84-74f4-11ed-8667-0242ac1c000c
2895,1727256300,Manuel Eric,Sainz Jordá,manuel.sainz@hotmail.com,M,0963407076,1989-11-19,33,Activo,Perdida gratuidad temporal,Union Libre,7123edfc-74f4-11ed-8667-0242ac1c000c
2896,2021188432,Marisol Felicia,García Morales,marisol.garcía@hotmail.com,F,0996596981,2002-07-05,20,Activo,Perdida gratuidad temporal,Union Libre,7123ee74-74f4-11ed-8667-0242ac1c000c
2897,580453820,Lorenza Belén,Oller Balaguer,lorenza.oller@hotmail.com,F,0967972429,2000-03-15,22,Inactivo,Gratuidad,Divorciado,7123ef00-74f4-11ed-8667-0242ac1c000c
2898,2181796058,Anselma Leyre,Saura Espinosa,anselma.saura@hotmail.com,F,0955420848,1992-02-02,30,Activo,Sin gratuidad,Divorciado,7123ef96-74f4-11ed-8667-0242ac1c000c
2899,990214549,Eutropio Loreto,Bejarano Díez,eutropio.bejarano@hotmail.com,M,0941874270,1983-09-23,39,Inactivo,Sin gratuidad,Union Libre,7123f018-74f4-11ed-8667-0242ac1c000c
2900,1977829325,Maxi Florina,Aguilera Anglada,maxi.aguilera@hotmail.com,F,0918469485,1993-05-24,29,Activo,Gratuidad,Soltero/a,7123f09a-74f4-11ed-8667-0242ac1c000c
2901,2174218386,Noé Sosimo,Asenjo Exposito,noé.asenjo@hotmail.com,M,0951903653,1994-06-02,28,Activo,Gratuidad,Divorciado,7123f11c-74f4-11ed-8667-0242ac1c000c
2902,1652529384,Teo Heraclio,Girona Rodriguez,teo.girona@hotmail.com,M,0934850881,1996-05-10,26,Inactivo,Gratuidad,Divorciado,7123f1a8-74f4-11ed-8667-0242ac1c000c
2903,1984024337,Fátima Hortensia,Acevedo Diéguez,fátima.acevedo@hotmail.com,F,0962428960,2000-09-05,22,Inactivo,Gratuidad,Union Libre,7123f6c6-74f4-11ed-8667-0242ac1c000c
2904,1008988367,Montserrat Jessica,Lago Lumbreras,montserrat.lago@hotmail.com,F,0992790353,1998-05-25,24,Inactivo,Sin gratuidad,Union Libre,7123f7a2-74f4-11ed-8667-0242ac1c000c
2905,1507923220,Dan Juan Francisco,Franch Pedro,dan.franch@hotmail.com,M,0942558010,1980-03-12,42,Activo,Sin gratuidad,Union Libre,7123f842-74f4-11ed-8667-0242ac1c000c
2906,2045073257,Cleto Reynaldo,Valbuena Porras,cleto.valbuena@hotmail.com,M,0936082085,1986-05-20,36,Inactivo,Sin gratuidad,Divorciado,7123f8e2-74f4-11ed-8667-0242ac1c000c
2907,541384123,Virginia Macaria,Fernandez Royo,virginia.fernandez@hotmail.com,F,0966956366,1985-02-27,37,Activo,Sin gratuidad,Soltero/a,7123f96e-74f4-11ed-8667-0242ac1c000c
2908,206739052,Julio César Benigno,Carballo Gonzalez,julio césar.carballo@hotmail.com,M,0991605151,1982-05-09,40,Inactivo,Gratuidad,Divorciado,7123f9f0-74f4-11ed-8667-0242ac1c000c
2909,1899582163,Camila Martirio,Recio Calvet,camila.recio@hotmail.com,F,0972206673,1991-11-18,31,Activo,Perdida gratuidad temporal,Divorciado,7123fa86-74f4-11ed-8667-0242ac1c000c
2910,1136829203,Santiago Bartolomé,Solana Galán,santiago.solana@hotmail.com,M,0993881464,2000-01-23,22,Activo,Perdida gratuidad temporal,Union Libre,7123fb1c-74f4-11ed-8667-0242ac1c000c
2911,310794325,Eugenio Pancho,Castilla Priego,eugenio.castilla@hotmail.com,M,0980257285,1984-06-04,38,Inactivo,Gratuidad,Viudo/a,7123fbb2-74f4-11ed-8667-0242ac1c000c
2912,774295969,Ángela Nadia,Alcolea Perelló,ángela.alcolea@hotmail.com,F,0949344446,2006-05-11,16,Inactivo,Sin gratuidad,Union Libre,7123fd06-74f4-11ed-8667-0242ac1c000c
2913,549408190,Rosendo Pánfilo,Ferrer Bou,rosendo.ferrer@hotmail.com,M,0950399720,2005-05-31,17,Inactivo,Perdida gratuidad temporal,Divorciado,7123fd9c-74f4-11ed-8667-0242ac1c000c
2914,1476759674,Inés Silvia,Botella López,inés.botella@hotmail.com,F,0989723534,1981-01-14,41,Activo,Sin gratuidad,Soltero/a,7123fe14-74f4-11ed-8667-0242ac1c000c
2915,1980978284,Chus Toribio,Valcárcel Castell,chus.valcárcel@hotmail.com,M,0982649883,1992-02-24,30,Inactivo,Perdida gratuidad temporal,Soltero/a,7123fe96-74f4-11ed-8667-0242ac1c000c
2916,1024566876,Blas Alex,Diez Bustamante,blas.diez@hotmail.com,M,0972432179,1982-08-05,40,Activo,Sin gratuidad,Divorciado,7123ff0e-74f4-11ed-8667-0242ac1c000c
2917,1787183761,Duilio Eugenio,Prats Uría,duilio.prats@hotmail.com,M,0915303693,1986-07-02,36,Inactivo,Gratuidad,Viudo/a,7123ff90-74f4-11ed-8667-0242ac1c000c
2918,643533166,Fabiola Emilia,Perales Urrutia,fabiola.perales@hotmail.com,F,0917346110,1996-07-17,26,Activo,Sin gratuidad,Union Libre,71240012-74f4-11ed-8667-0242ac1c000c
2919,476124288,Íngrid Piedad,Reina Adadia,íngrid.reina@hotmail.com,F,0993553609,1998-02-25,24,Activo,Gratuidad,Casado/a,7124009e-74f4-11ed-8667-0242ac1c000c
2920,2031709387,Paulina Áurea,Rueda Pavón,paulina.rueda@hotmail.com,F,0962160325,1998-01-21,24,Inactivo,Gratuidad,Soltero/a,7124012a-74f4-11ed-8667-0242ac1c000c
2921,225358505,Victoria Isidora,Cañizares Nuñez,victoria.cañizares@hotmail.com,F,0918886187,2003-12-14,18,Inactivo,Perdida gratuidad temporal,Casado/a,712401c0-74f4-11ed-8667-0242ac1c000c
2922,2341914482,Hilda Nydia,Ferrera Aragonés,hilda.ferrera@hotmail.com,F,0990526989,1994-04-15,28,Inactivo,Sin gratuidad,Casado/a,7124024c-74f4-11ed-8667-0242ac1c000c
2923,1428837067,Maricruz Juliana,Leiva Cardona,maricruz.leiva@hotmail.com,F,0993927428,1981-11-02,41,Inactivo,Gratuidad,Soltero/a,712402e2-74f4-11ed-8667-0242ac1c000c
2924,160652958,Renato Abraham,Ponce Puig,renato.ponce@hotmail.com,M,0990556809,1988-02-19,34,Inactivo,Gratuidad,Union Libre,71240378-74f4-11ed-8667-0242ac1c000c
2925,1919464004,Candelaria Leire,Llano Avilés,candelaria.llano@hotmail.com,F,0983231570,1996-08-06,26,Inactivo,Perdida gratuidad temporal,Divorciado,7124040e-74f4-11ed-8667-0242ac1c000c
2926,459390815,Leire Mónica,Blanca Pou,leire.blanca@hotmail.com,F,0900587603,1997-02-23,25,Inactivo,Sin gratuidad,Soltero/a,712404a4-74f4-11ed-8667-0242ac1c000c
2927,377286962,Germán Víctor,Catalán Iniesta,germán.catalán@hotmail.com,M,0948093579,1983-02-26,39,Activo,Sin gratuidad,Union Libre,7124053a-74f4-11ed-8667-0242ac1c000c
2928,840463183,Manolo Anacleto,Anglada Armengol,manolo.anglada@hotmail.com,M,0930705840,1992-06-13,30,Activo,Sin gratuidad,Union Libre,712405d0-74f4-11ed-8667-0242ac1c000c
2929,514997117,Lázaro Lucho,Arenas Pablo,lázaro.arenas@hotmail.com,M,0913143096,1997-06-07,25,Inactivo,Gratuidad,Union Libre,7124065c-74f4-11ed-8667-0242ac1c000c
2930,1153712893,Ildefonso Calixto,Bárcena Torrens,ildefonso.bárcena@hotmail.com,M,0907471602,2001-10-19,21,Inactivo,Gratuidad,Soltero/a,712406f2-74f4-11ed-8667-0242ac1c000c
2931,1488079362,Román Martín,Herrera Lobato,román.herrera@hotmail.com,M,0902986712,1994-01-18,28,Activo,Perdida gratuidad temporal,Viudo/a,7124077e-74f4-11ed-8667-0242ac1c000c
2932,706750210,Horacio Samuel,Gabaldón Gárate,horacio.gabaldón@hotmail.com,M,0953919914,1986-04-26,36,Inactivo,Gratuidad,Soltero/a,712407f6-74f4-11ed-8667-0242ac1c000c
2933,2342576609,Jaime Moreno,Fonseca Portero,jaime.fonseca@hotmail.com,M,0930950421,1990-06-02,32,Activo,Gratuidad,Soltero/a,7124086e-74f4-11ed-8667-0242ac1c000c
2934,1595752005,Jorge Toni,Carreras Elorza,jorge.carreras@hotmail.com,M,0983202806,1989-11-20,33,Inactivo,Sin gratuidad,Divorciado,71240904-74f4-11ed-8667-0242ac1c000c
2935,2353012826,Ariel Eugenia,Gaya Carpio,ariel.gaya@hotmail.com,F,0951661351,2001-04-15,21,Activo,Gratuidad,Divorciado,71240986-74f4-11ed-8667-0242ac1c000c
2936,143921010,Flavia Fabiana,Oliveras Pedrero,flavia.oliveras@hotmail.com,F,0902747664,1980-04-10,42,Activo,Gratuidad,Union Libre,712409fe-74f4-11ed-8667-0242ac1c000c
